Country,Countrycode,Year,RegionA,RegionB,Cwbattledeaths_PRIO_UCDP,CWintensity_PRIO_UCDP,CWtype_PRIO_UCDP,OnesidedStatec_UCDP,OnesidedNonstate_UCDP,Ruleoflaw_WGI,MileduFromUS_USAID,Missing_RuleofLaw,Missing_MilitaryAid
Afghanistan,AFG,2000,SAR,SAR,6747.0,2.0,3.0,107.0,0.0,-2.02753,0.0,0,0
Afghanistan,AFG,2001,SAR,SAR,2877.0,2.0,4.0,142.0,200.0,0.0,0.0,1,0
Afghanistan,AFG,2002,SAR,SAR,0.0,0.0,0.0,0.0,0.0,-1.7416,0.0,0,0
Afghanistan,AFG,2003,SAR,SAR,1200.0,2.0,4.0,0.0,0.0,-1.76277,0.4,0,0
Afghanistan,AFG,2004,SAR,SAR,621.0,2.0,4.0,0.0,52.0,-1.81457,0.4,0,0
Afghanistan,AFG,2005,SAR,SAR,1268.0,2.0,4.0,0.0,98.0,-1.89971,1.0,0,0
Afghanistan,AFG,2006,SAR,SAR,3154.0,2.0,4.0,0.0,107.0,-2.06536,1.0,0,0
Afghanistan,AFG,2007,SAR,SAR,6233.0,2.0,4.0,0.0,53.0,-2.01861,1.2,0,0
Afghanistan,AFG,2008,SAR,SAR,4489.0,2.0,4.0,0.0,0.0,-2.01176,0.0,0,1
Albania,ALB,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.08813,0.8,0,0
Albania,ALB,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0
Albania,ALB,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.944377,1.0,0,0
Albania,ALB,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.02493,1.1,0,0
Albania,ALB,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.877478,1.3,0,0
Albania,ALB,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.795833,1.2,0,0
Albania,ALB,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.729008,1.1,0,0
Albania,ALB,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.687787,1.0,0,0
Albania,ALB,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.601746,0.0,0,1
Algeria,DZA,2000,MNA,MNA,1705.0,2.0,3.0,0.0,222.0,-1.08726,0.1,0,0
Algeria,DZA,2001,MNA,MNA,1150.0,2.0,3.0,0.0,32.0,0.0,0.1,1,0
Algeria,DZA,2002,MNA,MNA,304.0,1.0,3.0,0.0,220.0,-0.716052,0.1,0,0
Algeria,DZA,2003,MNA,MNA,198.0,1.0,3.0,0.0,0.0,-0.674479,0.7,0,0
Algeria,DZA,2004,MNA,MNA,500.0,1.0,4.0,0.0,65.0,-0.65511,0.8,0,0
Algeria,DZA,2005,MNA,MNA,490.0,1.0,3.0,0.0,0.0,-0.698174,1.0,0,0
Algeria,DZA,2006,MNA,MNA,191.0,1.0,3.0,0.0,37.0,-0.614422,0.8,0,0
Algeria,DZA,2007,MNA,MNA,467.0,1.0,3.0,0.0,0.0,-0.677235,0.8,0,0
Algeria,DZA,2008,MNA,MNA,339.0,1.0,3.0,0.0,0.0,-0.703323,0.0,0,1
American Samoa,ASM,2000,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
American Samoa,ASM,2001,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
American Samoa,ASM,2002,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
American Samoa,ASM,2003,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
American Samoa,ASM,2004,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.854988,0.0,0,1
American Samoa,ASM,2005,EAP,EAP,0.0,0.0,0.0,0.0,0.0,1.13915,0.0,0,1
American Samoa,ASM,2006,EAP,EAP,0.0,0.0,0.0,0.0,0.0,1.13486,0.0,0,1
American Samoa,ASM,2007,EAP,EAP,0.0,0.0,0.0,0.0,0.0,1.15744,0.0,0,1
American Samoa,ASM,2008,EAP,EAP,0.0,0.0,0.0,0.0,0.0,1.1675,0.0,0,1
Andorra,ADO,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.51303,0.0,0,1
Andorra,ADO,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Andorra,ADO,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.48839,0.0,0,1
Andorra,ADO,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.23282,0.0,0,1
Andorra,ADO,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.28141,0.0,0,1
Andorra,ADO,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.17431,0.0,0,1
Andorra,ADO,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.20518,0.0,0,1
Andorra,ADO,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.21264,0.0,0,1
Andorra,ADO,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.21679,0.0,0,1
Angola,AGO,2000,SSA,SSA,1379.0,2.0,4.0,0.0,267.0,-1.62454,0.0,0,0
Angola,AGO,2001,SSA,SSA,1379.0,2.0,4.0,0.0,1132.0,0.0,0.0,1,0
Angola,AGO,2002,SSA,SSA,715.0,1.0,6.0,0.0,57.0,-1.45641,0.0,0,0
Angola,AGO,2003,SSA,SSA,0.0,0.0,0.0,59.0,0.0,-1.4256,0.2,0,0
Angola,AGO,2004,SSA,SSA,37.0,1.0,3.0,0.0,0.0,-1.33908,0.3,0,0
Angola,AGO,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.37451,0.3,0,0
Angola,AGO,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.24803,0.5,0,0
Angola,AGO,2007,SSA,SSA,25.0,1.0,3.0,0.0,0.0,-1.2783,0.3,0,0
Angola,AGO,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.28386,0.0,0,1
Antigua and Barbuda,ATG,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.980242,0.1,0,0
Antigua and Barbuda,ATG,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,0
Antigua and Barbuda,ATG,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.957355,0.2,0,0
Antigua and Barbuda,ATG,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.985276,0.2,0,0
Antigua and Barbuda,ATG,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.914378,0.2,0,0
Antigua and Barbuda,ATG,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.665169,0.1,0,0
Antigua and Barbuda,ATG,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.975322,0.2,0,0
Antigua and Barbuda,ATG,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.97067,0.2,0,0
Antigua and Barbuda,ATG,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.966732,0.0,0,1
Argentina,ARG,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.033244,0.9,0,0
Argentina,ARG,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0
Argentina,ARG,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.951431,1.2,0,0
Argentina,ARG,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.672372,1.1,0,0
Argentina,ARG,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.746459,1.2,0,0
Argentina,ARG,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.566809,1.2,0,0
Argentina,ARG,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.534532,1.1,0,0
Argentina,ARG,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.519957,1.2,0,0
Argentina,ARG,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.611636,0.0,0,1
Armenia,ARM,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.525165,0.0,0,0
Armenia,ARM,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Armenia,ARM,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.510741,0.1,0,0
Armenia,ARM,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.48485,0.7,0,0
Armenia,ARM,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.608475,1.0,0,0
Armenia,ARM,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.498446,0.7,0,0
Armenia,ARM,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.571068,0.9,0,0
Armenia,ARM,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.538313,0.9,0,0
Armenia,ARM,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.361117,0.0,0,1
Aruba,ABW,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Aruba,ABW,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Aruba,ABW,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Aruba,ABW,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Aruba,ABW,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.931237,0.0,0,1
Aruba,ABW,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.877086,0.0,0,1
Aruba,ABW,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.872356,0.0,0,1
Aruba,ABW,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.888062,0.0,0,1
Aruba,ABW,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.893025,0.0,0,1
Australia,AUS,2000,EAP,OECD,0.0,0.0,0.0,0.0,0.0,1.73962,0.0,0,1
Australia,AUS,2001,EAP,OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Australia,AUS,2002,EAP,OECD,0.0,0.0,0.0,0.0,0.0,1.75026,0.0,0,1
Australia,AUS,2003,EAP,OECD,0.0,0.0,0.0,0.0,0.0,1.81612,0.0,0,1
Australia,AUS,2004,EAP,OECD,0.0,0.0,0.0,0.0,0.0,1.80937,0.0,0,1
Australia,AUS,2005,EAP,OECD,0.0,0.0,0.0,0.0,0.0,1.73853,0.0,0,1
Australia,AUS,2006,EAP,OECD,0.0,0.0,0.0,0.0,0.0,1.79214,0.0,0,1
Australia,AUS,2007,EAP,OECD,0.0,0.0,0.0,0.0,0.0,1.78459,0.0,0,1
Australia,AUS,2008,EAP,OECD,0.0,0.0,0.0,0.0,0.0,1.76458,0.0,0,1
Austria,AUT,2000,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.83609,0.0,0,1
Austria,AUT,2001,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Austria,AUT,2002,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.84233,0.0,0,1
Austria,AUT,2003,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.79136,0.0,0,1
Austria,AUT,2004,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.78781,0.0,0,1
Austria,AUT,2005,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.80685,0.0,0,1
Austria,AUT,2006,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.84897,0.0,0,1
Austria,AUT,2007,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.88582,0.0,0,1
Austria,AUT,2008,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.91821,0.0,0,1
Azerbaijan,AZE,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.05189,0.0,0,0
Azerbaijan,AZE,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Azerbaijan,AZE,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.865996,0.4,0,0
Azerbaijan,AZE,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.818537,1.0,0,0
Azerbaijan,AZE,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.815429,1.2,0,0
Azerbaijan,AZE,2005,ECA,ECA,83.0,1.0,4.0,0.0,0.0,-0.790062,0.9,0,0
Azerbaijan,AZE,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.856693,0.8,0,0
Azerbaijan,AZE,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.811257,0.9,0,0
Azerbaijan,AZE,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.759094,0.0,0,1
"Bahamas, The",BHS,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.24188,0.1,0,0
"Bahamas, The",BHS,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,0
"Bahamas, The",BHS,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.31533,0.2,0,0
"Bahamas, The",BHS,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.3251,0.2,0,0
"Bahamas, The",BHS,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.32652,0.2,0,0
"Bahamas, The",BHS,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.3162,0.4,0,0
"Bahamas, The",BHS,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.11415,0.4,0,0
"Bahamas, The",BHS,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.24719,0.2,0,0
"Bahamas, The",BHS,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.20272,0.0,0,1
Bahrain,BHR,2000,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.555793,0.3,0,0
Bahrain,BHR,2001,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,0
Bahrain,BHR,2002,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.755704,0.5,0,0
Bahrain,BHR,2003,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.7222,0.5,0,0
Bahrain,BHR,2004,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.845533,0.6,0,0
Bahrain,BHR,2005,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.707185,0.7,0,0
Bahrain,BHR,2006,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.593335,0.7,0,0
Bahrain,BHR,2007,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.665048,0.6,0,0
Bahrain,BHR,2008,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.658957,0.0,0,1
Bangladesh,BGD,2000,SAR,SAR,0.0,0.0,0.0,0.0,0.0,-0.775906,0.5,0,0
Bangladesh,BGD,2001,SAR,SAR,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1,0
Bangladesh,BGD,2002,SAR,SAR,0.0,0.0,0.0,0.0,0.0,-0.77372,0.7,0,0
Bangladesh,BGD,2003,SAR,SAR,0.0,0.0,0.0,0.0,0.0,-0.872901,0.9,0,0
Bangladesh,BGD,2004,SAR,SAR,0.0,0.0,0.0,0.0,0.0,-0.915193,0.9,0,0
Bangladesh,BGD,2005,SAR,SAR,0.0,0.0,0.0,0.0,0.0,-0.833232,1.1,0,0
Bangladesh,BGD,2006,SAR,SAR,0.0,0.0,0.0,0.0,0.0,-0.785966,1.0,0,0
Bangladesh,BGD,2007,SAR,SAR,0.0,0.0,0.0,0.0,0.0,-0.768139,0.9,0,0
Bangladesh,BGD,2008,SAR,SAR,0.0,0.0,0.0,0.0,0.0,-0.696753,0.0,0,1
Barbados,BRB,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.34746,0.1,0,0
Barbados,BRB,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,0
Barbados,BRB,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.40388,0.1,0,0
Barbados,BRB,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.31105,0.1,0,0
Barbados,BRB,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.20626,0.0,0,0
Barbados,BRB,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.11459,0.0,0,0
Barbados,BRB,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.02539,0.0,0,0
Barbados,BRB,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.17265,0.1,0,0
Barbados,BRB,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.28052,0.0,0,1
Belarus,BLR,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.03777,0.0,0,0
Belarus,BLR,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Belarus,BLR,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.25458,0.0,0,0
Belarus,BLR,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.30285,0.0,0,0
Belarus,BLR,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.23152,0.0,0,0
Belarus,BLR,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.06211,0.0,0,0
Belarus,BLR,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.22007,0.0,0,0
Belarus,BLR,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.0971,0.0,0,0
Belarus,BLR,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-1.00482,0.0,0,1
Belgium,BEL,2000,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.36605,0.0,0,1
Belgium,BEL,2001,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Belgium,BEL,2002,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.44839,0.0,0,1
Belgium,BEL,2003,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.46688,0.0,0,1
Belgium,BEL,2004,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.4562,0.0,0,1
Belgium,BEL,2005,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.38579,0.0,0,1
Belgium,BEL,2006,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.38634,0.0,0,1
Belgium,BEL,2007,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.48229,0.0,0,1
Belgium,BEL,2008,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.38368,0.0,0,1
Belize,BLZ,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.071732,0.2,0,0
Belize,BLZ,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,0
Belize,BLZ,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.160042,0.2,0,0
Belize,BLZ,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.198297,0.2,0,0
Belize,BLZ,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.058667,0.3,0,0
Belize,BLZ,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.020477,0.3,0,0
Belize,BLZ,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.023295,0.3,0,0
Belize,BLZ,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.020612,0.3,0,0
Belize,BLZ,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.201042,0.0,0,1
Benin,BEN,2000,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.267659,0.4,0,0
Benin,BEN,2001,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,0
Benin,BEN,2002,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.346266,0.6,0,0
Benin,BEN,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.547124,0.4,0,0
Benin,BEN,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.615739,0.0,0,0
Benin,BEN,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.564393,0.0,0,0
Benin,BEN,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.544815,0.1,0,0
Benin,BEN,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.556509,0.2,0,0
Benin,BEN,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.544985,0.0,0,1
Bermuda,BMU,2000,NAM,LAC,0.0,0.0,0.0,0.0,0.0,1.24664,0.0,0,1
Bermuda,BMU,2001,NAM,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Bermuda,BMU,2002,NAM,LAC,0.0,0.0,0.0,0.0,0.0,1.22287,0.0,0,1
Bermuda,BMU,2003,NAM,LAC,0.0,0.0,0.0,0.0,0.0,1.20256,0.0,0,1
Bermuda,BMU,2004,NAM,LAC,0.0,0.0,0.0,0.0,0.0,1.10915,0.0,0,1
Bermuda,BMU,2005,NAM,LAC,0.0,0.0,0.0,0.0,0.0,0.877086,0.0,0,1
Bermuda,BMU,2006,NAM,LAC,0.0,0.0,0.0,0.0,0.0,0.872356,0.0,0,1
Bermuda,BMU,2007,NAM,LAC,0.0,0.0,0.0,0.0,0.0,0.888062,0.0,0,1
Bermuda,BMU,2008,NAM,LAC,0.0,0.0,0.0,0.0,0.0,0.893025,0.0,0,1
Bhutan,BTN,2000,SAR,SAR,0.0,0.0,0.0,0.0,0.0,0.213743,0.0,0,1
Bhutan,BTN,2001,SAR,SAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Bhutan,BTN,2002,SAR,SAR,0.0,0.0,0.0,0.0,0.0,0.170769,0.0,0,1
Bhutan,BTN,2003,SAR,SAR,0.0,0.0,0.0,0.0,0.0,0.444309,0.0,0,1
Bhutan,BTN,2004,SAR,SAR,0.0,0.0,0.0,0.0,0.0,0.431195,0.0,0,1
Bhutan,BTN,2005,SAR,SAR,0.0,0.0,0.0,0.0,0.0,0.590682,0.0,0,1
Bhutan,BTN,2006,SAR,SAR,0.0,0.0,0.0,0.0,0.0,0.600953,0.0,0,1
Bhutan,BTN,2007,SAR,SAR,0.0,0.0,0.0,0.0,0.0,0.578939,0.0,0,1
Bhutan,BTN,2008,SAR,SAR,0.0,0.0,0.0,0.0,0.0,0.367142,0.0,0,1
Bolivia,BOL,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.382405,0.7,0,0
Bolivia,BOL,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1,0
Bolivia,BOL,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.427128,0.8,0,0
Bolivia,BOL,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.481448,0.9,0,0
Bolivia,BOL,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.606968,0.6,0,0
Bolivia,BOL,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.899467,0.0,0,0
Bolivia,BOL,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.937579,0.0,0,0
Bolivia,BOL,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.969994,0.0,0,0
Bolivia,BOL,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.12005,0.0,0,1
Bosnia and Herzegovina,BIH,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.634106,0.7,0,0
Bosnia and Herzegovina,BIH,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0
Bosnia and Herzegovina,BIH,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.737511,0.9,0,0
Bosnia and Herzegovina,BIH,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.858029,0.9,0,0
Bosnia and Herzegovina,BIH,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.635529,1.1,0,0
Bosnia and Herzegovina,BIH,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.617849,1.0,0,0
Bosnia and Herzegovina,BIH,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.530174,1.0,0,0
Bosnia and Herzegovina,BIH,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.517273,1.0,0,0
Bosnia and Herzegovina,BIH,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.347405,0.0,0,1
Botswana,BWA,2000,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.574292,0.6,0,0
Botswana,BWA,2001,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1,0
Botswana,BWA,2002,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.561321,0.8,0,0
Botswana,BWA,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.635565,0.8,0,0
Botswana,BWA,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.632592,1.0,0,0
Botswana,BWA,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.656144,0.7,0,0
Botswana,BWA,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.622643,0.8,0,0
Botswana,BWA,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.658256,0.7,0,0
Botswana,BWA,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.643336,0.0,0,1
Brazil,BRA,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.256349,0.3,0,0
Brazil,BRA,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,0
Brazil,BRA,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.325876,0.5,0,0
Brazil,BRA,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.317645,0.5,0,0
Brazil,BRA,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.315322,0.0,0,0
Brazil,BRA,2005,LAC,LAC,0.0,0.0,0.0,34.0,0.0,-0.440781,0.0,0,0
Brazil,BRA,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.434485,0.0,0,0
Brazil,BRA,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.428573,0.0,0,0
Brazil,BRA,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.302652,0.0,0,1
Brunei Darussalam,BRN,2000,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.559221,0.0,0,1
Brunei Darussalam,BRN,2001,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Brunei Darussalam,BRN,2002,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.508967,0.0,0,1
Brunei Darussalam,BRN,2003,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.648639,0.0,0,1
Brunei Darussalam,BRN,2004,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.39229,0.0,0,1
Brunei Darussalam,BRN,2005,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.315014,0.0,0,1
Brunei Darussalam,BRN,2006,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.285639,0.0,0,1
Brunei Darussalam,BRN,2007,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.448029,0.0,0,1
Brunei Darussalam,BRN,2008,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.513782,0.0,0,1
Bulgaria,BGR,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.135148,1.2,0,0
Bulgaria,BGR,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1,0
